"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90670";"CUIABÁ";55;6;"Deputado Federal";110838;304;9;0;313;91527;0;19311;"N";91527;80371;80315;77096;3219;3219;0;56;56;0;0;0;0;6639;4517;4514;3;0;"15:43:55";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90476";"CÁCERES";6;6;"Deputado Federal";65852;199;27;0;226;47576;0;18276;"N";47576;45072;45072;43620;1452;1452;0;0;0;0;0;0;0;1629;875;875;0;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98612";"ALTO TAQUARI";8;7;"Deputado Estadual";7395;24;0;0;24;5461;0;1934;"N";5461;4916;4910;4663;247;247;0;5;5;0;1;1;0;371;174;171;3;0;"15:44:21";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98914";"RESERVA DO CABAÇAL";41;3;"Governador";1948;6;5;0;11;1383;0;565;"N";1383;1236;1236;1236;0;0;0;0;0;0;0;0;0;47;100;100;0;0;"18:23:31";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98779";"NOVO SÃO JOAQUIM";26;3;"Governador";5328;17;6;0;23;3905;0;1423;"N";3905;3534;3534;3534;0;0;0;0;0;0;0;0;0;70;301;301;0;0;"19:16:14";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89800";"CURVELÂNDIA";18;7;"Deputado Estadual";4336;16;0;0;16;3396;0;940;"N";3396;3275;3273;3093;180;180;0;1;1;0;1;1;0;62;59;59;0;0;"15:44:04";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89843";"SANTO ANTÔNIO DO LESTE";40;6;"Deputado Federal";2641;10;0;0;10;1827;0;814;"N";1827;1710;1710;1611;99;99;0;0;0;0;0;0;0;82;35;35;0;0;"15:43:55";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90026";"SÃO JOSÉ DO POVO";2;7;"Deputado Estadual";2770;10;1;0;11;2114;0;656;"N";2114;1999;1999;1870;129;129;0;0;0;0;0;0;0;59;56;55;1;0;"15:44:22";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90948";"NOVO SANTO ANTÔNIO";15;3;"Governador";1852;6;0;0;6;1290;0;562;"N";1290;1189;1189;1189;0;0;0;0;0;0;0;0;0;9;92;92;0;0;"18:58:51";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91537";"ROSÁRIO OESTE";3;5;"Senador";12863;45;29;0;74;9797;0;3066;"N";9797;6210;6210;6210;0;0;0;0;0;0;0;0;0;472;3115;832;2283;0;"20:10:41";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91979";"SANTA TEREZINHA";16;6;"Deputado Federal";4956;22;0;0;22;3512;0;1444;"N";3512;3389;3388;3250;138;138;0;1;1;0;0;0;0;58;65;65;0;0;"15:44:09";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90182";"PORTO ESTRELA";13;7;"Deputado Estadual";3123;11;4;0;15;2401;0;722;"N";2401;2346;2345;2152;193;193;0;1;1;0;0;0;0;29;26;26;0;0;"15:44:19";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91022";"VALE DE SÃO DOMINGOS";25;6;"Deputado Federal";2653;10;1;0;11;1940;0;713;"N";1940;1862;1861;1791;70;70;0;1;1;0;0;0;0;42;36;36;0;0;"15:44:03";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90344";"PLANALTO DA SERRA";34;6;"Deputado Federal";2650;9;3;0;12;2030;0;620;"N";2030;1959;1959;1890;69;69;0;0;0;0;0;0;0;31;40;40;0;0;"15:44:18";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91537";"ROSÁRIO OESTE";3;6;"Deputado Federal";12863;45;29;0;74;9797;0;3066;"N";9797;9323;9322;8897;425;425;0;1;1;0;0;0;0;311;163;163;0;0;"15:44:04";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91774";"MIRASSOL D OESTE";18;7;"Deputado Estadual";19824;64;8;0;72;14706;0;5118;"N";14706;13821;13819;13123;696;696;0;1;1;0;1;1;0;503;382;364;18;0;"15:44:31";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98752";"NOVA CANAÃ DO NORTE";23;7;"Deputado Estadual";9984;36;1;0;37;7201;0;2783;"N";7201;6727;6718;6314;404;404;0;0;0;0;9;9;0;310;164;144;20;0;"15:44:09";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89788";"COLNIZA";11;3;"Governador";17699;60;6;0;66;12440;0;5259;"N";12440;10926;10926;10926;0;0;0;0;0;0;0;0;0;607;907;907;0;0;"20:14:00";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98795";"NOVO HORIZONTE DO NORTE";27;7;"Deputado Estadual";3101;10;2;0;12;2313;0;788;"N";2313;2252;2252;2110;142;142;0;0;0;0;0;0;0;36;25;25;0;0;"15:44:07";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98736";"NOVA OLÍMPIA";19;7;"Deputado Estadual";12507;44;1;0;45;9399;0;3108;"N";9399;8414;8414;7781;633;633;0;0;0;0;0;0;0;633;352;351;1;0;"15:44:08";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98191";"JUARA";27;6;"Deputado Federal";24406;76;7;0;83;17702;0;6704;"N";17702;16278;16278;15709;569;569;0;0;0;0;0;0;0;862;562;562;0;0;"15:44:05";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90018";"ACORIZAL";1;6;"Deputado Federal";6660;29;0;0;29;5575;0;1085;"N";5575;5388;5387;5176;211;211;0;1;1;0;0;0;0;94;93;93;0;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90310";"BARÃO DE MELGAÇO";38;7;"Deputado Estadual";6133;23;4;0;27;4995;0;1138;"N";4995;4867;4866;4536;330;330;0;0;0;0;1;1;0;58;70;69;1;0;"15:44:16";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90620";"MATUPÁ";33;6;"Deputado Federal";13218;44;0;0;44;9769;0;3449;"N";9769;9108;9108;8753;355;355;0;0;0;0;0;0;0;447;214;214;0;0;"15:43:55";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90018";"ACORIZAL";1;7;"Deputado Estadual";6660;29;0;0;29;5575;0;1085;"N";5575;5436;5422;5091;331;331;0;1;1;0;13;13;0;65;74;68;6;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90280";"CONFRESA";28;7;"Deputado Estadual";22053;64;6;0;70;16157;0;5896;"N";16157;15186;15179;14419;760;760;0;2;2;0;5;5;0;585;386;284;102;0;"15:44:17";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90743";"CAMPOS DE JÚLIO";42;5;"Senador";5284;14;0;0;14;3909;0;1375;"N";3909;2907;2907;2907;0;0;0;0;0;0;0;0;0;274;728;243;485;0;"19:44:23";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90913";"ITIQUIRA";10;5;"Senador";9112;26;0;0;26;6662;0;2450;"N";6662;4538;4538;4538;0;0;0;0;0;0;0;0;0;508;1616;601;1015;0;"19:27:50";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89915";"JAURU";41;3;"Governador";7651;24;17;0;41;5048;0;2603;"N";5048;4486;4486;4486;0;0;0;0;0;0;0;0;0;140;422;422;0;0;"19:12:21";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90697";"DIAMANTINO";7;5;"Senador";16347;54;21;0;75;12446;0;3901;"N";12446;8120;8120;8120;0;0;0;0;0;0;0;0;0;897;3429;855;2574;0;"20:20:52";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90832";"GUIRATINGA";2;3;"Governador";8376;27;11;0;38;6421;0;1955;"N";6421;5617;5617;5617;0;0;0;0;0;0;0;0;0;203;601;601;0;0;"19:27:51";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98698";"ITAÚBA";23;3;"Governador";4230;12;5;0;17;2974;0;1256;"N";2974;2613;2613;2613;0;0;0;0;0;0;0;0;0;99;262;262;0;0;"20:35:20";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"99074";"INDIAVAÍ";41;7;"Deputado Estadual";1932;9;0;0;9;1518;0;414;"N";1518;1476;1476;1380;96;96;0;0;0;0;0;0;0;21;21;20;1;0;"15:44:04";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89826";"NOVA SANTA HELENA";23;6;"Deputado Federal";2929;10;1;0;11;2271;0;658;"N";2271;2155;2154;2063;91;91;0;1;1;0;0;0;0;64;52;50;2;0;"15:44:04";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91839";"SÃO FÉLIX DO ARAGUAIA";15;6;"Deputado Federal";7647;29;6;0;35;5177;0;2470;"N";5177;4998;4996;4799;197;197;0;2;2;0;0;0;0;109;70;70;0;0;"15:44:27";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90670";"CUIABÁ";39;3;"Governador";108737;329;34;0;363;91715;0;17022;"N";91715;80478;80478;80478;0;0;0;0;0;0;0;0;0;4060;7177;7177;0;0;"20:26:24";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98973";"VERA";36;6;"Deputado Federal";7152;22;0;0;22;5307;0;1845;"N";5307;4793;4791;4533;258;258;0;2;2;0;0;0;0;337;177;176;1;0;"15:44:09";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91677";"VÁRZEA GRANDE";20;3;"Governador";85001;267;18;0;285;70057;0;14944;"N";70057;58476;58476;58476;0;0;0;0;0;0;0;0;0;4422;7159;7159;0;0;"20:23:06";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89843";"SANTO ANTÔNIO DO LESTE";40;5;"Senador";2641;10;0;0;10;1827;0;814;"N";1827;1223;1223;1223;0;0;0;0;0;0;0;0;0;96;508;152;356;0;"18:21:41";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90719";"DOM AQUINO";12;6;"Deputado Federal";6334;21;4;0;25;4850;0;1484;"N";4850;4552;4551;4388;163;163;0;1;1;0;0;0;0;136;162;160;2;0;"15:44:07";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98990";"VILA RICA";16;3;"Governador";14290;47;2;0;49;9829;0;4461;"N";9829;8397;8397;8397;0;0;0;0;0;0;0;0;0;471;961;961;0;0;"20:28:13";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89931";"SÃO JOSÉ DOS QUATRO MARCOS";52;3;"Governador";14256;57;11;0;68;10264;0;3992;"N";10264;8556;8556;8556;0;0;0;0;0;0;0;0;0;611;1097;1097;0;0;"19:33:41";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90719";"DOM AQUINO";12;5;"Senador";6334;21;4;0;25;4850;0;1484;"N";4850;3448;3448;3448;0;0;0;0;0;0;0;0;0;189;1213;396;817;0;"20:26:25";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91995";"SÃO JOSÉ DO RIO CLARO";29;5;"Senador";11556;39;0;0;39;8503;0;3053;"N";8503;6633;6633;6633;0;0;0;0;0;0;0;0;0;475;1395;596;799;0;"19:22:58";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90506";"CAMPO VERDE";12;3;"Governador";31570;86;3;0;89;24085;0;7485;"N";24085;20695;20695;20695;0;0;0;0;0;0;0;0;0;1470;1920;1920;0;0;"20:28:12";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90476";"CÁCERES";6;3;"Governador";65852;199;27;0;226;47576;0;18276;"N";47576;41883;41883;41883;0;0;0;0;0;0;0;0;0;2129;3564;3564;0;0;"20:59:26";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90786";"FELIZ NATAL";36;5;"Senador";6254;22;1;0;23;4590;0;1664;"N";4590;3293;3293;3293;0;0;0;0;0;0;0;0;0;214;1083;281;802;0;"18:53:10";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98892";"PRIMAVERA DO LESTE";40;7;"Deputado Estadual";49909;144;0;0;144;38997;0;10912;"N";38997;35299;30321;28709;1612;1612;0;4902;4902;0;76;76;0;2501;1197;1149;48;0;"15:43:53";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98779";"NOVO SÃO JOAQUIM";26;6;"Deputado Federal";5328;17;6;0;23;3905;0;1423;"N";3905;3758;3757;3624;133;133;0;1;1;0;0;0;0;69;78;78;0;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90123";"NOVA MARINGÁ";29;5;"Senador";4273;14;0;0;14;3032;0;1241;"N";3032;2264;2264;2264;0;0;0;0;0;0;0;0;0;99;669;171;498;0;"20:50:50";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90352";"BARRA DO GARÇAS";9;5;"Senador";47582;141;73;0;214;34222;0;13360;"N";34222;23975;23975;23975;0;0;0;0;0;0;0;0;0;2737;7510;2756;4754;0;"20:36:18";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98833";"PARANAÍTA";24;6;"Deputado Federal";9182;29;2;0;31;6886;0;2296;"N";6886;6450;6450;6204;246;246;0;0;0;0;0;0;0;277;159;159;0;0;"15:44:13";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91103";"ITANHANGÁ";21;6;"Deputado Federal";5145;17;1;0;18;3847;0;1298;"N";3847;3587;3587;3478;109;109;0;0;0;0;0;0;0;193;67;67;0;0;"15:44:03";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90352";"BARRA DO GARÇAS";9;6;"Deputado Federal";47582;141;73;0;214;34222;0;13360;"N";34222;31040;31035;29716;1319;1319;0;5;5;0;0;0;0;1974;1208;1204;4;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89826";"NOVA SANTA HELENA";23;3;"Governador";2929;10;1;0;11;2271;0;658;"N";2271;2015;2015;2015;0;0;0;0;0;0;0;0;0;75;181;181;0;0;"19:16:16";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90824";"GAÚCHA DO NORTE";57;7;"Deputado Estadual";5403;18;4;0;22;3987;0;1416;"N";3987;3466;3461;3250;211;211;0;0;0;0;5;5;0;115;406;57;349;0;"15:44:14";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89915";"JAURU";41;5;"Senador";7651;24;17;0;41;5048;0;2603;"N";5048;3281;3281;3281;0;0;0;0;0;0;0;0;0;172;1595;385;1210;0;"19:12:21";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90387";"NOVA BANDEIRANTES";50;6;"Deputado Federal";9301;29;0;0;29;6608;0;2693;"N";6608;6163;6163;5908;255;255;0;0;0;0;0;0;0;281;164;164;0;0;"15:44:05";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90220";"TABAPORÃ";27;7;"Deputado Estadual";7058;20;0;0;20;5065;0;1993;"N";5065;4837;4833;4579;254;254;0;0;0;0;4;4;0;154;74;69;5;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90328";"SANTO AFONSO";17;5;"Senador";2278;7;5;0;12;1743;0;535;"N";1743;1012;1012;1012;0;0;0;0;0;0;0;0;0;47;684;86;598;0;"20:16:46";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"99015";"COMODORO";61;3;"Governador";14229;48;2;0;50;10107;0;4122;"N";10107;8788;8788;8788;0;0;0;0;0;0;0;0;0;391;928;928;0;0;"19:30:11";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90824";"GAÚCHA DO NORTE";57;6;"Deputado Federal";5403;18;4;0;22;3987;0;1416;"N";3987;3822;3821;3684;137;137;0;1;1;0;0;0;0;96;69;69;0;0;"15:44:14";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98973";"VERA";36;7;"Deputado Estadual";7152;22;0;0;22;5307;0;1845;"N";5307;4813;4809;4472;337;337;0;0;0;0;4;4;0;327;167;137;30;0;"15:44:09";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91359";"PORTO DOS GAÚCHOS";27;6;"Deputado Federal";4001;12;1;0;13;3015;0;986;"N";3015;2853;2852;2739;113;113;0;1;1;0;0;0;0;101;61;61;0;0;"15:44:11";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90522";"CLÁUDIA";32;6;"Deputado Federal";8153;28;1;0;29;6293;0;1860;"N";6293;5893;5887;5621;266;266;0;6;6;0;0;0;0;250;150;147;3;0;"15:44:15";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90581";"JURUENA";48;7;"Deputado Estadual";6321;21;1;0;22;4551;0;1770;"N";4551;4214;4213;3946;267;267;0;0;0;0;1;1;0;222;115;112;3;0;"15:44:26";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91936";"CANARANA";31;5;"Senador";16374;47;2;0;49;11774;0;4600;"N";11774;9308;9308;9308;0;0;0;0;0;0;0;0;0;688;1778;823;955;0;"20:43:13";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91936";"CANARANA";31;3;"Governador";16374;47;2;0;49;11774;0;4600;"N";11774;10317;10317;10317;0;0;0;0;0;0;0;0;0;537;920;920;0;0;"20:43:13";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98698";"ITAÚBA";23;5;"Senador";4230;12;5;0;17;2974;0;1256;"N";2974;2354;2354;2354;0;0;0;0;0;0;0;0;0;127;493;236;257;0;"20:35:20";"02/10/2022"
